CustomerID,JoinDate,Region,Gender,AgeGroup
C03289,2022-02-06,Australia,Other,45-54
C03290,2021-09-25,Australia,Male,45-54
C03291,2023-06-04,Australia,Female,35-44
C03292,2023-05-23,Australia,Female,25-34
C03293,2022-07-27,South America,Other,55+
C03294,2024-01-17,Europe,Other,35-44
C03295,2023-06-07,Europe,Male,45-54
C03296,2021-03-16,Australia,Male,35-44
C03297,2022-06-22,Australia,Other,35-44
C03298,2021-08-10,South America,Male,55+
C03299,2023-07-22,Asia,Male,45-54
C03300,2021-05-29,North America,Female,35-44
C03301,2022-10-10,Europe,Other,18-24
C03302,2023-01-27,Asia,Male,35-44
C03303,2023-02-13,South America,Female,35-44
C03304,2023-06-10,Australia,Female,55+
C03305,2021-02-18,North America,Female,45-54
C03306,2023-05-13,Asia,Female,25-34
C03307,2022-02-28,North America,Female,25-34
C03308,2021-03-17,Asia,Male,55+
C03309,2021-10-25,Australia,Male,35-44
C03310,2023-01-05,South America,Male,45-54
C03311,2022-07-20,Europe,Male,18-24
C03312,2021-11-14,South America,Male,35-44
C03313,2023-04-23,North America,Other,25-34
C03314,2021-03-31,South America,Other,45-54
C03315,2021-09-10,Australia,Female,35-44
C03316,2023-12-27,South America,Male,18-24
C03317,2023-02-11,Australia,Other,55+
C03318,2023-05-21,Europe,Male,18-24
C03319,2023-07-02,North America,Male,45-54
C03320,2023-09-23,Europe,Female,35-44
C03321,2021-04-03,Europe,Other,25-34
C03322,2023-03-31,North America,Male,45-54
C03323,2022-08-12,South America,Other,45-54
C03324,2022-11-21,South America,Male,45-54
C03325,2023-02-13,Asia,Male,45-54
C03326,2024-01-25,Asia,Female,18-24
C03327,2021-02-26,South America,Female,35-44
C03328,2021-10-12,North America,Other,45-54
C03329,2023-01-14,North America,Female,35-44
C03330,2024-02-12,North America,Male,18-24
C03331,2023-01-11,Europe,Female,35-44
C03332,2021-05-03,North America,Male,18-24
C03333,2024-03-20,Asia,Female,45-54
C03334,2023-11-12,South America,Female,45-54
C03335,2022-12-16,Asia,Male,18-24
C03336,2022-06-19,Asia,Female,25-34
C03337,2022-12-27,North America,Other,45-54
C03338,2023-07-21,South America,Female,25-34
C03339,2021-01-12,North America,Male,25-34
C03340,2023-02-12,Europe,Male,18-24
C03341,2023-12-02,North America,Male,35-44
C03342,2023-03-13,Australia,Female,45-54
C03343,2021-07-30,Asia,Male,25-34
C03344,2022-01-03,Asia,Other,25-34
C03345,2022-06-25,Asia,Female,25-34
C03346,2022-07-04,North America,Female,18-24
C03347,2023-01-24,Europe,Male,25-34
C03348,2022-10-23,Asia,Male,25-34
C03349,2023-04-03,Australia,Female,18-24
C03350,2022-07-12,North America,Male,45-54
C03351,2021-06-13,South America,Male,18-24
C03352,2021-03-16,North America,Other,35-44
C03353,2023-04-01,North America,Other,55+
C03354,2022-05-06,South America,Female,18-24
C03355,2023-11-01,Australia,Male,25-34
C03356,2021-01-13,Asia,Male,35-44
C03357,2022-02-15,Australia,Other,25-34
C03358,2021-02-22,South America,Female,18-24
C03359,2023-12-20,Europe,Male,18-24
C03360,2023-11-15,Asia,Male,45-54
C03361,2022-12-31,Europe,Male,45-54
C03362,2022-08-15,Europe,Male,45-54
C03363,2024-02-16,Australia,Other,45-54
C03364,2021-03-01,South America,Male,45-54
C03365,2024-01-17,Europe,Female,25-34
C03366,2024-03-28,Australia,Male,55+
C03367,2022-04-20,Asia,Female,55+
C03368,2024-04-09,Europe,Male,45-54
C03369,2021-07-09,Asia,Other,45-54
C03370,2023-09-04,Australia,Female,18-24
C03371,2023-01-31,Australia,Male,25-34
C03372,2022-04-18,Europe,Male,55+
C03373,2024-03-17,North America,Other,18-24
C03374,2022-04-30,Asia,Other,45-54
C03375,2023-11-04,South America,Other,35-44
C03376,2022-04-23,Europe,Female,18-24
C03377,2022-02-15,North America,Female,55+
C03378,2021-04-03,Europe,Male,45-54
C03379,2022-01-14,South America,Male,18-24
C03380,2021-02-03,North America,Female,25-34
C03381,2022-11-28,Australia,Male,18-24
C03382,2021-11-07,Asia,Female,25-34
C03383,2023-11-19,South America,Female,55+
C03384,2021-06-16,North America,Male,35-44
C03385,2021-01-02,Asia,Other,55+
C03386,2023-09-05,South America,Female,45-54
C03387,2024-03-16,Australia,Other,55+
C03388,2023-06-08,Asia,Male,45-54
C03389,2024-03-28,North America,Other,18-24
C03390,2021-10-25,Asia,Other,55+
C03391,2021-03-15,North America,Female,45-54
C03392,2023-03-18,North America,Male,35-44
C03393,2023-12-16,South America,Other,55+
C03394,2023-05-11,Europe,Male,25-34
C03395,2021-09-11,Australia,Female,25-34
C03396,2022-10-21,Europe,Other,25-34
C03397,2024-01-03,Europe,Male,35-44
C03398,2023-04-19,North America,Other,45-54
C03399,2021-11-24,North America,Male,18-24
C03400,2022-05-12,Europe,Other,45-54
C03401,2022-02-05,Europe,Other,35-44
C03402,2021-02-24,Australia,Male,25-34
C03403,2023-02-05,Asia,Female,35-44
C03404,2021-09-02,North America,Male,55+
C03405,2021-04-03,Asia,Other,35-44
C03406,2023-05-08,Europe,Other,18-24
C03407,2021-05-09,Asia,Other,35-44
C03408,2021-07-13,Asia,Female,18-24
C03409,2021-05-25,Europe,Male,45-54
C03410,2021-05-13,North America,Female,45-54
C03411,2021-01-16,Australia,Female,45-54
C03412,2021-06-12,North America,Other,25-34
C03413,2022-07-29,Europe,Female,35-44
C03414,2021-05-11,South America,Male,45-54
C03415,2022-11-27,Europe,Male,45-54
C03416,2021-02-22,South America,Female,25-34
C03417,2022-10-02,North America,Other,35-44
C03418,2023-04-29,Australia,Female,25-34
C03419,2022-09-11,Asia,Female,45-54
C03420,2022-01-27,Asia,Female,25-34
C03421,2021-01-17,South America,Other,35-44
C03422,2023-09-20,North America,Male,35-44
C03423,2023-04-01,Europe,Male,35-44
C03424,2021-08-15,South America,Female,35-44
C03425,2024-03-25,North America,Female,18-24
C03426,2024-01-17,Europe,Other,18-24
C03427,2023-01-12,South America,Male,18-24
C03428,2023-10-16,Asia,Female,25-34
C03429,2021-06-03,Asia,Male,18-24
C03430,2024-02-03,South America,Female,45-54
C03431,2022-12-09,Europe,Other,18-24
C03432,2023-01-13,North America,Male,18-24
C03433,2022-05-13,North America,Other,25-34
C03434,2022-12-11,South America,Female,35-44
C03435,2022-02-19,Europe,Female,35-44
C03436,2022-11-06,South America,Other,35-44
C03437,2021-01-23,Europe,Female,45-54
C03438,2023-09-23,South America,Male,25-34
C03439,2022-07-13,South America,Male,55+
C03440,2023-05-09,Australia,Other,45-54
C03441,2021-10-14,Asia,Male,45-54
C03442,2022-08-20,Australia,Male,55+
C03443,2023-09-28,Europe,Female,55+
C03444,2023-05-01,Europe,Female,18-24
C03445,2021-12-06,Europe,Female,35-44
C03446,2022-12-27,Europe,Male,18-24
C03447,2021-07-13,Asia,Male,25-34
C03448,2022-04-12,South America,Female,55+
C03449,2021-07-21,Australia,Other,18-24
C03450,2022-03-14,South America,Female,35-44
C03451,2022-07-18,North America,Other,35-44
C03452,2021-12-17,South America,Female,55+
C03453,2021-06-01,Europe,Male,18-24
C03454,2023-02-21,Asia,Female,25-34
C03455,2022-03-05,South America,Male,18-24
C03456,2021-01-02,Australia,Male,55+
C03457,2023-03-31,North America,Male,45-54
C03458,2021-03-05,Asia,Male,55+
C03459,2023-11-10,Australia,Female,18-24
C03460,2024-01-19,Asia,Male,55+
C03461,2024-02-04,Asia,Male,18-24
C03462,2023-09-16,Asia,Other,18-24
C03463,2023-12-19,South America,Male,18-24
C03464,2023-08-09,South America,Other,18-24
C03465,2024-01-02,Australia,Female,35-44
C03466,2021-11-12,North America,Male,55+
C03467,2023-06-09,Europe,Female,45-54
C03468,2024-01-18,Australia,Female,55+
C03469,2022-05-18,South America,Female,18-24
C03470,2023-05-12,Australia,Male,45-54
C03471,2022-04-08,Australia,Male,35-44
C03472,2021-10-09,North America,Female,55+
C03473,2022-07-29,North America,Other,55+
C03474,2022-01-06,North America,Male,18-24
C03475,2022-11-19,Europe,Male,18-24
C03476,2021-05-20,North America,Female,35-44
C03477,2024-01-01,Australia,Other,45-54
C03478,2022-10-30,Australia,Female,18-24
C03479,2021-04-01,Europe,Other,55+
C03480,2021-11-15,North America,Male,25-34
C03481,2023-07-01,Europe,Other,55+
C03482,2023-11-28,South America,Male,45-54
C03483,2023-08-08,South America,Other,55+
C03484,2023-05-27,South America,Male,55+
C03485,2021-03-24,Europe,Female,35-44
C03486,2023-12-16,Asia,Female,18-24
C03487,2024-01-12,Europe,Female,35-44
C03488,2022-03-17,North America,Female,25-34
C03489,2024-03-22,Europe,Male,25-34
C03490,2022-01-28,South America,Male,35-44
C03491,2023-11-28,Europe,Female,35-44
C03492,2023-06-19,North America,Other,35-44
C03493,2021-09-03,Australia,Female,45-54
C03494,2022-02-16,North America,Male,18-24
C03495,2023-05-09,Europe,Female,18-24
C03496,2024-04-11,North America,Male,25-34
C03497,2022-05-10,South America,Other,35-44
C03498,2021-06-27,South America,Female,45-54
C03499,2024-03-24,Asia,Male,25-34
C03500,2023-02-27,Australia,Female,25-34
C03501,2021-02-14,Australia,Male,25-34
C03502,2023-06-06,South America,Other,35-44
C03503,2022-08-05,North America,Male,25-34
C03504,2021-09-06,Australia,Female,45-54
C03505,2023-07-04,Asia,Male,18-24
C03506,2023-11-01,North America,Male,45-54
C03507,2022-01-03,Asia,Female,25-34
C03508,2021-07-20,Europe,Male,55+
C03509,2022-02-18,South America,Other,45-54
C03510,2022-03-10,North America,Female,25-34
C03511,2024-02-08,Asia,Male,55+
C03512,2021-10-20,North America,Other,45-54
C03513,2022-08-23,Asia,Female,35-44
C03514,2023-07-11,Australia,Female,18-24
C03515,2023-09-02,Australia,Male,45-54
C03516,2022-08-01,South America,Other,55+
C03517,2022-07-18,Asia,Other,18-24
C03518,2021-10-11,Europe,Other,18-24
C03519,2022-09-09,South America,Male,45-54
C03520,2022-10-14,North America,Male,55+
C03521,2021-04-07,Europe,Male,45-54
C03522,2022-12-05,Asia,Male,55+
C03523,2022-12-19,North America,Male,18-24
C03524,2021-07-26,Asia,Male,18-24
C03525,2022-01-08,Europe,Male,35-44
C03526,2023-01-14,Australia,Male,35-44
C03527,2023-07-01,Australia,Female,45-54
C03528,2023-04-15,North America,Other,25-34
C03529,2024-02-28,Australia,Male,25-34
C03530,2021-11-07,North America,Male,45-54
C03531,2021-10-10,South America,Other,45-54
C03532,2021-03-18,Australia,Other,18-24
C03533,2023-01-06,Australia,Female,25-34
C03534,2023-03-21,Europe,Other,25-34
C03535,2022-10-04,Asia,Other,35-44
C03536,2023-04-01,Asia,Female,25-34
C03537,2022-06-19,Australia,Male,55+
C03538,2023-11-26,North America,Other,25-34
C03539,2023-11-15,Asia,Male,55+
C03540,2022-08-05,South America,Male,35-44
C03541,2022-08-24,South America,Male,55+
C03542,2021-08-17,Australia,Other,55+
C03543,2023-06-26,Australia,Male,25-34
C03544,2022-12-25,South America,Female,18-24
C03545,2022-06-17,South America,Other,25-34
C03546,2024-01-10,North America,Male,45-54
C03547,2021-04-23,Asia,Female,25-34
C03548,2023-02-04,South America,Female,55+
C03549,2022-05-08,Europe,Male,55+
C03550,2023-06-25,Asia,Other,45-54
C03551,2022-09-07,Europe,Other,45-54
C03552,2023-04-14,North America,Other,25-34
C03553,2021-03-31,Europe,Male,35-44
C03554,2022-03-24,Asia,Other,55+
C03555,2022-03-05,Europe,Other,35-44
C03556,2023-06-13,Europe,Other,45-54
C03557,2021-11-20,South America,Other,55+
C03558,2023-05-10,South America,Male,25-34
C03559,2021-05-10,North America,Male,45-54
C03560,2021-09-26,South America,Other,45-54
C03561,2023-08-15,South America,Female,35-44
C03562,2021-03-28,Europe,Other,25-34
C03563,2022-03-01,Europe,Other,18-24
C03564,2023-01-08,Europe,Female,25-34
C03565,2023-03-11,Europe,Female,25-34
C03566,2021-11-29,Europe,Other,25-34
C03567,2023-03-05,South America,Male,18-24
C03568,2023-04-19,South America,Female,55+
C03569,2022-07-02,Australia,Male,45-54
C03570,2023-02-17,North America,Other,18-24
C03571,2022-07-22,Australia,Male,45-54
C03572,2022-05-03,South America,Male,45-54
C03573,2022-09-08,South America,Other,45-54
C03574,2021-01-29,Europe,Female,45-54
C03575,2021-04-20,Europe,Other,25-34
C03576,2021-06-19,Asia,Other,25-34
C03577,2021-09-21,South America,Male,18-24
C03578,2022-08-01,Australia,Other,35-44
C03579,2023-03-19,Australia,Female,25-34
C03580,2022-01-19,Europe,Female,25-34
C03581,2022-09-21,Europe,Other,35-44
C03582,2023-04-06,Europe,Other,55+
C03583,2023-01-14,North America,Male,18-24
C03584,2021-09-18,North America,Female,45-54
C03585,2021-08-06,North America,Male,35-44
C03586,2024-03-23,South America,Male,55+
C03587,2023-05-10,Australia,Male,55+
C03588,2021-11-01,Asia,Female,55+
C03589,2023-02-12,Australia,Male,35-44
C03590,2023-01-22,South America,Other,18-24
C03591,2021-07-19,North America,Other,18-24
C03592,2022-05-20,South America,Other,25-34
C03593,2024-02-17,Europe,Male,55+
C03594,2024-02-26,Asia,Other,55+
C03595,2021-09-19,Asia,Other,18-24
C03596,2021-01-09,North America,Other,25-34
C03597,2022-11-11,Australia,Female,18-24
C03598,2022-05-24,South America,Other,55+
C03599,2021-03-16,Asia,Male,45-54
C03600,2023-08-23,South America,Other,45-54
C03601,2022-05-10,Asia,Other,18-24
C03602,2024-03-29,Europe,Female,45-54
C03603,2022-11-16,South America,Male,45-54
C03604,2021-09-09,North America,Female,25-34
C03605,2021-03-11,North America,Other,18-24
C03606,2023-04-16,North America,Other,45-54
C03607,2022-09-15,North America,Other,25-34
C03608,2023-05-21,North America,Male,45-54
C03609,2023-04-01,South America,Other,45-54
C03610,2023-06-13,Asia,Other,55+
C03611,2023-09-19,South America,Other,18-24
C03612,2024-01-30,Asia,Other,25-34
C03613,2022-06-16,Australia,Male,35-44
C03614,2022-06-21,Asia,Female,55+
C03615,2023-07-03,North America,Male,25-34
C03616,2021-08-20,South America,Other,18-24
C03617,2022-05-17,North America,Male,25-34
C03618,2023-02-19,North America,Female,25-34
C03619,2021-05-08,Europe,Female,55+
C03620,2023-07-13,Asia,Female,25-34
C03621,2023-05-10,Australia,Female,35-44
C03622,2021-10-23,North America,Other,18-24
C03623,2023-06-24,North America,Male,55+
C03624,2022-10-28,Europe,Female,45-54
C03625,2023-12-14,Australia,Male,35-44
C03626,2022-08-28,Asia,Female,55+
C03627,2023-08-14,Australia,Other,18-24
C03628,2021-08-11,Europe,Male,25-34
C03629,2022-08-24,Australia,Female,45-54
C03630,2021-05-23,Australia,Other,25-34
C03631,2021-12-20,Asia,Other,35-44
C03632,2023-03-09,Europe,Male,35-44
C03633,2021-08-15,North America,Male,35-44
C03634,2022-09-12,North America,Female,18-24
C03635,2023-08-24,Europe,Male,45-54
C03636,2021-10-02,Australia,Male,45-54
C03637,2022-08-28,South America,Female,35-44
C03638,2024-02-29,Europe,Male,18-24
C03639,2023-08-15,South America,Female,55+
C03640,2022-10-08,South America,Other,55+
C03641,2021-04-02,North America,Other,45-54
C03642,2021-05-03,Australia,Male,18-24
C03643,2023-07-04,Europe,Other,55+
C03644,2023-07-31,Australia,Other,55+
C03645,2021-11-13,Asia,Other,25-34
C03646,2021-07-05,Asia,Other,18-24
C03647,2022-12-20,Asia,Female,35-44
C03648,2023-08-28,Europe,Male,25-34
C03649,2023-01-04,Asia,Female,25-34
C03650,2024-04-14,South America,Female,18-24
C03651,2023-09-07,North America,Male,18-24
C03652,2024-03-29,North America,Male,55+
C03653,2023-05-20,South America,Female,35-44
C03654,2022-10-19,Asia,Female,18-24
C03655,2022-02-09,Australia,Other,18-24
C03656,2021-06-23,Asia,Other,55+
C03657,2022-05-02,North America,Female,35-44
C03658,2021-10-15,South America,Other,18-24
C03659,2022-06-12,North America,Male,25-34
C03660,2022-07-15,South America,Other,25-34
C03661,2021-03-10,Asia,Other,25-34
C03662,2022-03-08,Asia,Male,18-24
C03663,2021-08-25,South America,Other,55+
C03664,2022-03-10,Asia,Female,25-34
C03665,2022-08-14,North America,Female,55+
C03666,2022-11-23,South America,Other,35-44
C03667,2022-08-27,South America,Other,55+
C03668,2022-11-20,Europe,Female,55+
C03669,2023-05-25,North America,Other,18-24
C03670,2023-07-18,Asia,Other,35-44
C03671,2023-09-11,Australia,Female,45-54
C03672,2024-01-25,North America,Other,45-54
C03673,2023-01-01,Australia,Other,55+
C03674,2024-02-06,North America,Other,35-44
C03675,2022-03-28,North America,Other,35-44
C03676,2022-07-28,Europe,Male,55+
C03677,2023-05-13,North America,Female,25-34
C03678,2024-01-22,Asia,Other,18-24
C03679,2023-06-14,North America,Female,25-34
C03680,2021-09-05,Europe,Male,18-24
C03681,2021-10-26,Asia,Female,55+
C03682,2021-02-08,Europe,Female,55+
C03683,2024-01-18,Asia,Female,35-44
C03684,2024-04-07,Asia,Female,35-44
C03685,2021-01-07,South America,Other,45-54
C03686,2021-07-30,Asia,Male,25-34
C03687,2022-09-26,North America,Male,35-44
C03688,2021-01-21,Europe,Other,55+
C03689,2023-07-03,North America,Male,25-34
C03690,2021-11-14,South America,Other,55+
C03691,2021-10-30,Australia,Male,18-24
C03692,2023-01-05,Asia,Other,18-24
C03693,2021-10-02,South America,Other,18-24
C03694,2023-01-19,Australia,Female,25-34
C03695,2021-05-21,South America,Other,18-24
C03696,2023-03-20,North America,Other,55+
C03697,2021-03-10,Australia,Male,18-24
C03698,2022-04-21,Australia,Other,55+
C03699,2023-08-02,Asia,Male,25-34
C03700,2023-08-30,Australia,Male,35-44
C03701,2023-01-13,Europe,Male,55+
C03702,2022-09-28,North America,Female,35-44
C03703,2022-12-05,Australia,Male,18-24
C03704,2021-09-08,Europe,Other,18-24
C03705,2022-02-09,Australia,Other,35-44
C03706,2023-10-25,Europe,Female,25-34
C03707,2023-04-19,South America,Other,45-54
C03708,2022-03-22,Australia,Female,18-24
C03709,2022-12-13,Asia,Female,45-54
C03710,2022-07-15,Asia,Male,35-44
C03711,2023-05-23,North America,Female,25-34
C03712,2023-04-03,Europe,Other,25-34
C03713,2022-01-02,Europe,Male,25-34
C03714,2024-03-11,Asia,Male,18-24
C03715,2024-01-12,South America,Other,25-34
C03716,2023-10-06,Australia,Female,45-54
C03717,2023-06-08,Europe,Other,25-34
C03718,2022-05-02,Australia,Other,45-54
C03719,2023-07-20,North America,Other,25-34
C03720,2024-03-21,South America,Male,35-44
C03721,2023-05-13,Asia,Other,55+
C03722,2022-10-29,Europe,Male,25-34
C03723,2023-06-03,South America,Other,55+
C03724,2021-03-16,Australia,Other,18-24
C03725,2021-01-27,South America,Other,35-44
C03726,2024-02-04,South America,Female,55+
C03727,2022-07-04,South America,Male,35-44
C03728,2021-04-15,North America,Male,55+
C03729,2023-02-20,South America,Female,45-54
C03730,2022-12-04,South America,Male,35-44
C03731,2022-05-10,Europe,Male,35-44
C03732,2021-02-09,Australia,Male,55+
C03733,2021-12-08,South America,Male,18-24
C03734,2023-09-22,Asia,Other,25-34
C03735,2023-06-26,Asia,Male,45-54
C03736,2021-03-21,Australia,Other,25-34
C03737,2022-05-11,South America,Female,45-54
C03738,2024-03-23,Australia,Other,55+
C03739,2021-12-14,South America,Male,35-44
C03740,2022-02-18,Asia,Female,25-34
C03741,2023-11-22,Australia,Male,45-54
C03742,2023-07-24,South America,Female,18-24
C03743,2021-12-03,Europe,Male,25-34
C03744,2023-06-22,Europe,Other,25-34
C03745,2021-11-09,South America,Female,45-54
C03746,2021-07-20,North America,Male,18-24
C03747,2021-12-21,North America,Male,45-54
C03748,2023-11-27,Australia,Male,18-24
C03749,2023-04-24,Australia,Female,35-44
C03750,2022-06-14,Australia,Other,35-44
C03751,2023-12-04,Australia,Female,25-34
C03752,2022-08-08,Europe,Female,35-44
C03753,2023-04-06,Australia,Other,35-44
C03754,2021-01-13,Australia,Male,45-54
C03755,2023-06-09,South America,Female,25-34
C03756,2022-10-07,Asia,Female,55+
C03757,2021-12-22,Europe,Female,45-54
C03758,2021-11-16,Asia,Male,25-34
C03759,2022-11-17,Asia,Other,25-34
C03760,2023-09-19,Europe,Female,35-44
C03761,2023-03-21,North America,Male,35-44
C03762,2023-12-02,Australia,Female,25-34
C03763,2023-09-01,Australia,Other,55+
C03764,2022-12-17,South America,Other,45-54
C03765,2024-03-19,Europe,Other,45-54
C03766,2021-03-20,Australia,Other,45-54
C03767,2023-12-10,Asia,Male,35-44
C03768,2023-01-17,South America,Female,35-44
