SubID,CustomerID,PlanID,StartDate,EndDate,Status,PaymentMethod,DiscountPercent,Currency,InvoiceAmount
S004631,C11697,P004,2023-04-06,,Active,PayPal,10,USD,179.98
S004632,C12822,P001,2021-07-18,,Active,PayPal,10,INR,161.89
S004633,C01067,P003,2021-02-25,,Active,PayPal,0,EUR,399.92
S004634,C11067,P002,2021-02-09,,Active,PayPal,10,USD,134.95
S004635,C05195,P004,2024-02-03,2024-10-30,Cancelled,Bank Transfer,0,INR,899.91
S004636,C12598,P003,2021-12-21,,Active,PayPal,0,USD,99.98
S004637,C05560,P004,2023-04-12,,Active,PayPal,0,USD,399.96
S004638,C01276,P004,2023-09-21,,Active,Bank Transfer,0,USD,199.98
S004639,C08990,P004,2021-07-31,2022-06-26,Cancelled,PayPal,20,USD,879.91
S004640,C02143,P004,2024-02-05,,Active,PayPal,0,USD,899.91
S004641,C07402,P004,2021-08-19,,Active,Bank Transfer,10,EUR,359.96
S004642,C11084,P001,2022-05-17,,Active,Credit Card,5,INR,170.89
S004643,C00834,P004,2021-02-01,,Active,PayPal,10,USD,989.9
S004644,C10257,P001,2022-04-27,2022-11-23,Cancelled,Credit Card,10,USD,94.44
S004645,C08618,P003,2023-04-06,,Active,PayPal,0,USD,399.92
S004646,C07152,P003,2022-01-31,,Active,Credit Card,0,EUR,349.93
S004647,C04830,P004,2024-01-16,,Active,Credit Card,5,USD,474.95
S004648,C03112,P001,2023-12-06,2024-10-01,Cancelled,Bank Transfer,5,USD,142.4
S004649,C01592,P004,2023-03-11,,Active,Credit Card,0,EUR,699.93
S004650,C10314,P002,2021-11-14,,Active,Credit Card,20,EUR,239.92
S004651,C05670,P002,2022-08-28,,Active,Bank Transfer,0,INR,59.98
S004652,C05397,P003,2022-04-04,,Active,Bank Transfer,5,INR,237.45
S004653,C00990,P004,2021-03-30,2021-07-28,Cancelled,Credit Card,0,EUR,399.96
S004654,C04218,P001,2022-02-06,2022-04-07,Cancelled,Credit Card,0,USD,29.98
S004655,C03888,P001,2022-05-30,,Active,Bank Transfer,0,USD,179.88
S004656,C05364,P003,2022-10-29,2023-10-24,Cancelled,Credit Card,20,INR,479.9
S004657,C07107,P002,2022-03-01,,Active,Credit Card,0,EUR,89.97
S004658,C12789,P004,2021-12-16,,Active,Bank Transfer,10,USD,809.92
S004659,C03039,P004,2023-08-13,2023-11-11,Cancelled,Bank Transfer,0,USD,299.97
S004660,C12528,P002,2021-07-01,2022-06-26,Cancelled,Bank Transfer,20,EUR,287.9
S004661,C01514,P003,2021-06-18,,Active,Credit Card,5,INR,474.9
S004662,C05856,P003,2022-05-14,,Active,Bank Transfer,15,INR,509.9
S004663,C05397,P001,2023-07-02,,Active,Bank Transfer,5,USD,71.2
S004664,C00289,P004,2021-07-21,2022-07-16,Cancelled,Credit Card,20,INR,959.9
S004665,C07512,P001,2021-04-12,,Active,Credit Card,0,EUR,74.95
S004666,C13977,P001,2022-04-02,,Active,Bank Transfer,10,USD,80.95
S004667,C13787,P001,2022-10-05,,Active,PayPal,10,USD,161.89
S004668,C14319,P003,2022-05-08,2023-04-03,Cancelled,PayPal,0,USD,549.89
S004669,C08503,P001,2021-11-05,2022-06-03,Cancelled,Bank Transfer,0,INR,104.93
S004670,C08513,P003,2023-08-04,,Active,Bank Transfer,0,EUR,149.97
S004671,C04506,P002,2021-01-22,,Active,PayPal,0,INR,59.98
S004672,C13835,P002,2021-04-09,2022-01-04,Cancelled,PayPal,10,USD,242.92
S004673,C03989,P004,2023-02-03,,Active,Credit Card,5,EUR,94.99
S004674,C01817,P002,2023-03-28,,Active,Bank Transfer,0,USD,59.98
S004675,C03120,P001,2021-04-13,,Active,Bank Transfer,0,USD,164.89
S004676,C03062,P003,2023-09-03,,Active,Credit Card,10,USD,494.9
S004677,C11615,P002,2022-06-27,,Active,Bank Transfer,0,INR,149.95
S004678,C03537,P001,2021-01-04,,Active,Bank Transfer,20,EUR,23.98
S004679,C07223,P001,2024-03-20,,Active,PayPal,0,INR,164.89
S004680,C04041,P001,2023-02-02,,Active,Credit Card,0,USD,179.88
S004681,C05473,P001,2023-05-12,,Active,Credit Card,10,USD,121.42
S004682,C02289,P002,2022-03-30,,Active,PayPal,5,INR,113.96
S004683,C12370,P002,2023-02-13,,Active,Credit Card,10,INR,26.99
S004684,C06248,P003,2023-01-13,2023-12-09,Cancelled,Credit Card,5,EUR,522.4
S004685,C13132,P001,2023-07-20,,Active,Credit Card,0,INR,14.99
S004686,C13730,P003,2023-04-03,,Active,PayPal,0,USD,449.91
S004687,C10065,P004,2021-11-23,,Active,Bank Transfer,10,EUR,629.94
S004688,C08934,P001,2022-06-24,,Active,Credit Card,0,INR,134.91
S004689,C12072,P003,2021-01-26,,Active,Credit Card,0,USD,499.9
S004690,C09404,P002,2021-12-20,,Active,PayPal,5,USD,256.41
S004691,C01528,P002,2023-10-01,2024-02-28,Cancelled,Credit Card,0,USD,149.95
S004692,C09202,P003,2021-04-17,,Active,PayPal,0,EUR,99.98
S004693,C02409,P001,2023-06-17,,Active,PayPal,10,EUR,13.49
S004694,C02763,P002,2023-10-24,2024-03-22,Cancelled,PayPal,10,USD,134.95
S004695,C07052,P004,2022-05-18,2022-09-15,Cancelled,Credit Card,15,EUR,339.97
S004696,C11711,P002,2021-09-06,,Active,PayPal,0,USD,29.99
S004697,C07910,P004,2022-07-07,2023-07-02,Cancelled,Bank Transfer,10,USD,1079.89
S004698,C03486,P002,2023-03-06,,Active,Credit Card,10,USD,26.99
S004699,C01973,P001,2023-02-08,2023-09-06,Cancelled,PayPal,0,USD,104.93
S004700,C13513,P001,2022-02-24,,Active,PayPal,5,USD,142.4
S004701,C13897,P004,2023-08-03,2023-11-01,Cancelled,Credit Card,5,USD,284.97
S004702,C02148,P001,2023-11-13,2024-10-08,Cancelled,Credit Card,10,USD,148.4
S004703,C03794,P003,2024-02-15,,Active,PayPal,10,INR,404.92
S004704,C14909,P002,2023-10-26,,Active,PayPal,10,EUR,269.91
S004705,C14319,P004,2021-10-27,2022-09-22,Cancelled,PayPal,10,INR,989.9
S004706,C09860,P003,2022-03-25,,Active,Credit Card,0,USD,399.92
S004707,C08026,P002,2023-06-15,,Active,Bank Transfer,0,EUR,269.91
S004708,C05479,P002,2021-06-03,2021-10-31,Cancelled,Credit Card,0,USD,149.95
S004709,C07072,P001,2021-05-27,2022-03-23,Cancelled,Credit Card,5,EUR,142.4
S004710,C00634,P002,2021-10-26,,Active,Bank Transfer,5,USD,170.94
S004711,C03875,P004,2023-09-04,,Active,PayPal,0,INR,499.95
S004712,C14496,P002,2021-04-14,,Active,Bank Transfer,20,EUR,95.97
S004713,C10601,P003,2022-03-08,2022-12-03,Cancelled,Credit Card,10,USD,404.92
S004714,C01276,P002,2022-03-21,,Active,Bank Transfer,0,USD,239.92
S004715,C13066,P001,2022-09-17,,Active,Bank Transfer,0,USD,59.96
S004716,C09146,P002,2022-10-20,,Active,Bank Transfer,20,INR,23.99
S004717,C10070,P003,2023-06-06,,Active,Bank Transfer,5,USD,379.92
S004718,C02851,P001,2023-02-02,,Active,Credit Card,0,USD,134.91
S004719,C02926,P002,2022-05-10,,Active,Credit Card,5,USD,341.89
S004720,C06975,P004,2021-12-11,,Active,PayPal,20,USD,559.94
S004721,C04038,P003,2022-05-02,2022-09-29,Cancelled,PayPal,0,USD,249.95
S004722,C10860,P002,2023-12-09,,Active,Bank Transfer,0,USD,299.9
S004723,C05595,P004,2023-07-29,,Active,Bank Transfer,15,USD,84.99
S004724,C04436,P003,2023-03-14,2023-08-11,Cancelled,Credit Card,0,USD,249.95
S004725,C05153,P001,2023-05-27,,Active,Credit Card,5,EUR,14.24
S004726,C03686,P001,2023-08-06,,Active,Credit Card,5,INR,128.16
S004727,C14522,P001,2023-01-16,,Active,Credit Card,0,USD,59.96
S004728,C00626,P003,2024-01-24,,Active,Credit Card,15,USD,254.95
S004729,C12276,P001,2023-01-31,,Active,Bank Transfer,15,INR,63.71
S004730,C04964,P001,2024-03-06,,Active,Bank Transfer,5,EUR,156.65
S004731,C11280,P004,2023-04-20,,Active,PayPal,0,INR,999.9
S004732,C08425,P004,2021-06-09,2021-07-09,Cancelled,PayPal,20,EUR,79.99
S004733,C04969,P004,2022-01-03,,Active,Credit Card,5,EUR,759.92
S004734,C14660,P003,2021-01-21,,Active,Credit Card,5,EUR,284.94
S004735,C10243,P003,2023-10-13,,Active,PayPal,0,USD,149.97
S004736,C05399,P004,2023-01-25,,Active,PayPal,20,INR,479.95
S004737,C10927,P004,2023-10-21,2024-05-18,Cancelled,Bank Transfer,5,INR,664.93
S004738,C01874,P004,2022-06-08,,Active,Credit Card,0,EUR,699.93
S004739,C05100,P003,2021-07-24,,Active,Credit Card,10,USD,89.98
S004740,C13202,P001,2024-03-28,,Active,PayPal,0,EUR,164.89
S004741,C08884,P002,2021-01-06,,Active,PayPal,10,USD,161.95
S004742,C01010,P001,2023-08-22,,Active,Bank Transfer,10,EUR,148.4
S004743,C11131,P004,2021-02-28,2021-05-29,Cancelled,Bank Transfer,5,INR,284.97
S004744,C01009,P004,2021-05-08,,Active,Credit Card,10,USD,809.92
S004745,C14013,P003,2023-01-11,2023-09-08,Cancelled,Credit Card,10,EUR,359.93
S004746,C03577,P001,2021-11-29,,Active,Bank Transfer,0,USD,119.92
S004747,C01085,P004,2021-01-07,,Active,Credit Card,0,USD,699.93
S004748,C10036,P001,2022-03-16,,Active,Credit Card,15,USD,114.67
S004749,C14724,P004,2021-09-12,,Active,Credit Card,20,INR,879.91
S004750,C09205,P004,2022-01-22,,Active,Credit Card,10,EUR,179.98
S004751,C03934,P002,2023-02-12,,Active,Credit Card,20,INR,167.94
S004752,C05311,P004,2023-06-18,,Active,PayPal,5,USD,284.97
S004753,C05887,P002,2023-04-22,2024-03-17,Cancelled,Bank Transfer,20,USD,263.91
S004754,C04057,P003,2022-08-14,,Active,Credit Card,0,INR,149.97
S004755,C03328,P001,2023-07-05,,Active,Credit Card,10,EUR,67.46
S004756,C10080,P003,2023-12-05,2024-06-02,Cancelled,Credit Card,0,EUR,299.94
S004757,C05397,P001,2021-07-01,,Active,PayPal,5,USD,142.4
S004758,C09076,P002,2023-08-12,,Active,Bank Transfer,20,INR,215.93
S004759,C13189,P001,2024-02-16,,Active,PayPal,20,EUR,11.99
S004760,C01478,P003,2024-02-17,,Active,Bank Transfer,5,USD,379.92
S004761,C01445,P004,2021-05-25,2021-12-21,Cancelled,PayPal,0,USD,699.93
S004762,C11265,P002,2021-10-18,2022-08-14,Cancelled,PayPal,20,EUR,239.92
S004763,C11148,P003,2021-12-15,,Active,Bank Transfer,5,USD,379.92
S004764,C01804,P003,2021-05-13,2022-02-07,Cancelled,PayPal,5,USD,427.41
S004765,C08740,P001,2023-06-03,2024-04-28,Cancelled,PayPal,10,USD,148.4
S004766,C06830,P004,2021-11-25,,Active,Credit Card,10,USD,89.99
S004767,C00830,P003,2024-03-19,,Active,Bank Transfer,0,INR,249.95
S004768,C07879,P002,2021-03-08,,Active,PayPal,0,EUR,119.96
S004769,C13887,P004,2023-09-23,,Active,Credit Card,15,EUR,849.92
S004770,C14563,P002,2022-03-31,,Active,Credit Card,0,USD,149.95
S004771,C04600,P001,2023-07-27,,Active,Bank Transfer,5,INR,128.16
S004772,C00518,P001,2021-01-12,,Active,Bank Transfer,0,USD,89.94
S004773,C06572,P001,2023-05-27,,Active,PayPal,0,USD,134.91
S004774,C04603,P004,2023-02-19,,Active,PayPal,5,USD,189.98
S004775,C06247,P004,2023-10-30,,Active,PayPal,0,USD,799.92
S004776,C09577,P002,2022-08-16,,Active,PayPal,10,USD,26.99
S004777,C10951,P002,2021-10-18,,Active,PayPal,20,USD,71.98
S004778,C14240,P003,2021-04-20,,Active,Credit Card,5,EUR,569.89
S004779,C04237,P003,2021-03-06,,Active,Credit Card,20,USD,39.99
S004780,C12117,P003,2022-07-25,,Active,Bank Transfer,0,USD,49.99
S004781,C07964,P003,2021-10-22,,Active,Credit Card,5,INR,189.96
S004782,C02034,P002,2023-02-18,2024-01-14,Cancelled,PayPal,0,USD,329.89
S004783,C04264,P003,2022-04-09,,Active,Bank Transfer,15,USD,254.95
S004784,C12625,P004,2023-10-23,,Active,Bank Transfer,10,INR,989.9
S004785,C10267,P004,2021-04-10,2021-07-09,Cancelled,PayPal,0,USD,299.97
S004786,C06479,P004,2021-12-28,,Active,Credit Card,5,EUR,569.94
S004787,C06575,P003,2022-08-04,,Active,Bank Transfer,15,EUR,84.98
S004788,C01473,P003,2024-02-08,,Active,Credit Card,20,EUR,199.96
S004789,C03493,P004,2022-06-07,2022-09-05,Cancelled,Bank Transfer,0,USD,299.97
S004790,C04386,P004,2023-03-21,2023-06-19,Cancelled,PayPal,10,INR,269.97
S004791,C14298,P003,2021-02-11,,Active,Credit Card,20,USD,79.98
S004792,C03522,P003,2023-05-04,,Active,Credit Card,20,INR,79.98
S004793,C09964,P001,2022-04-02,,Active,Bank Transfer,20,USD,23.98
S004794,C08401,P003,2021-09-08,2021-11-07,Cancelled,PayPal,0,USD,99.98
S004795,C05953,P001,2022-12-18,,Active,Bank Transfer,10,EUR,161.89
S004796,C10203,P004,2023-12-11,,Active,Bank Transfer,0,USD,999.9
S004797,C12288,P001,2021-06-12,2022-01-08,Cancelled,Credit Card,10,EUR,94.44
S004798,C09570,P004,2022-03-14,2022-09-10,Cancelled,Bank Transfer,0,INR,599.94
S004799,C00661,P001,2022-09-10,2023-07-07,Cancelled,Credit Card,0,USD,149.9
S004800,C09873,P002,2023-02-24,,Active,Credit Card,5,EUR,341.89
S004801,C13765,P004,2021-05-28,2021-06-27,Cancelled,Credit Card,0,USD,99.99
S004802,C04835,P004,2023-07-22,2024-05-17,Cancelled,Credit Card,0,USD,999.9
S004803,C05075,P002,2022-10-20,,Active,Bank Transfer,5,USD,199.43
S004804,C13619,P003,2021-08-09,,Active,PayPal,5,USD,379.92
S004805,C13164,P004,2021-12-13,,Active,Bank Transfer,10,USD,629.94
S004806,C11349,P004,2022-04-03,2022-06-02,Cancelled,Credit Card,0,USD,199.98
S004807,C01506,P004,2021-11-08,,Active,Credit Card,10,USD,1079.89
S004808,C04804,P001,2021-06-08,,Active,Credit Card,10,USD,53.96
S004809,C04733,P002,2022-08-26,,Active,Credit Card,10,USD,80.97
S004810,C00835,P002,2021-05-19,2021-12-15,Cancelled,PayPal,0,INR,209.93
S004811,C13901,P001,2022-07-02,,Active,Credit Card,5,INR,99.68
S004812,C01263,P002,2022-10-24,2023-05-22,Cancelled,PayPal,0,INR,209.93
S004813,C14869,P001,2023-04-01,2024-02-25,Cancelled,Bank Transfer,10,USD,148.4
S004814,C01686,P002,2024-01-26,,Active,Bank Transfer,5,EUR,142.45
S004815,C07664,P001,2022-09-04,,Active,Bank Transfer,10,EUR,134.91
S004816,C03889,P002,2022-06-25,,Active,Bank Transfer,15,INR,280.41
S004817,C01770,P003,2024-01-22,,Active,PayPal,10,INR,404.92
S004818,C10714,P003,2021-02-16,,Active,PayPal,0,USD,399.92
S004819,C09954,P001,2023-02-20,2023-05-21,Cancelled,Credit Card,0,USD,44.97
S004820,C13021,P001,2023-02-13,,Active,PayPal,0,USD,14.99
S004821,C06808,P001,2023-06-11,,Active,PayPal,10,EUR,13.49
S004822,C10313,P003,2024-01-20,,Active,PayPal,5,INR,142.47
S004823,C04329,P002,2021-10-04,2022-05-02,Cancelled,Bank Transfer,10,USD,188.94
S004824,C04255,P001,2022-04-25,2022-06-24,Cancelled,PayPal,0,USD,29.98
S004825,C04050,P002,2021-05-04,2021-11-30,Cancelled,PayPal,5,USD,199.43
S004826,C04951,P002,2024-02-28,2025-01-23,Cancelled,Bank Transfer,0,USD,329.89
S004827,C00526,P001,2022-06-02,,Active,PayPal,10,INR,67.46
S004828,C03491,P004,2023-09-28,,Active,PayPal,10,EUR,359.96
S004829,C12133,P002,2021-03-10,,Active,Credit Card,0,INR,29.99
S004830,C07610,P004,2023-01-13,,Active,Bank Transfer,10,EUR,179.98
S004831,C11768,P001,2021-06-08,2022-01-04,Cancelled,Credit Card,20,INR,83.94
S004832,C05906,P002,2021-05-18,,Active,PayPal,15,USD,254.91
S004833,C11239,P003,2022-04-27,,Active,PayPal,10,USD,134.97
S004834,C08058,P001,2021-03-11,,Active,Credit Card,0,INR,104.93
S004835,C11240,P002,2022-12-29,2023-07-27,Cancelled,Bank Transfer,0,USD,209.93
S004836,C06494,P003,2024-04-09,2025-04-04,Cancelled,Credit Card,5,INR,569.89
S004837,C14245,P004,2021-09-06,,Active,PayPal,10,USD,899.91
S004838,C03230,P004,2022-03-29,,Active,Credit Card,5,EUR,1139.89
S004839,C04662,P002,2021-03-27,,Active,Credit Card,10,USD,215.93
S004840,C04652,P001,2021-07-19,,Active,Credit Card,0,USD,179.88
S004841,C10902,P002,2023-01-05,2023-07-04,Cancelled,PayPal,20,USD,143.95
S004842,C00437,P003,2022-08-09,,Active,Bank Transfer,10,EUR,179.96
S004843,C05909,P001,2023-02-28,,Active,Credit Card,0,USD,104.93
S004844,C13425,P002,2022-03-11,2022-10-07,Cancelled,Bank Transfer,0,EUR,209.93
S004845,C07898,P004,2021-12-09,,Active,Credit Card,15,USD,1019.9
S004846,C13459,P003,2023-05-27,,Active,Bank Transfer,0,INR,149.97
S004847,C03694,P001,2022-10-21,,Active,Credit Card,10,USD,26.98
S004848,C04224,P001,2021-11-26,,Active,PayPal,0,INR,74.95
S004849,C14459,P004,2022-07-27,,Active,PayPal,0,INR,899.91
S004850,C13791,P002,2022-10-10,,Active,Bank Transfer,0,EUR,329.89
S004851,C00838,P004,2023-01-29,,Active,Credit Card,5,INR,94.99
S004852,C14027,P002,2021-03-10,,Active,Bank Transfer,10,INR,215.93
S004853,C00002,P002,2023-12-14,2024-04-12,Cancelled,Bank Transfer,5,USD,113.96
S004854,C06788,P002,2021-03-08,,Active,PayPal,15,INR,101.97
S004855,C07932,P003,2022-11-15,,Active,PayPal,0,USD,449.91
S004856,C12473,P003,2022-12-15,,Active,Credit Card,0,USD,399.92
S004857,C05894,P001,2023-11-30,2024-09-25,Cancelled,PayPal,5,USD,142.4
S004858,C00264,P002,2023-09-30,,Active,Credit Card,0,EUR,149.95
S004859,C04624,P002,2021-10-13,,Active,Credit Card,10,USD,269.91
S004860,C04695,P002,2021-10-13,,Active,PayPal,0,INR,329.89
S004861,C01439,P003,2022-01-01,,Active,PayPal,0,USD,349.93
S004862,C13224,P004,2021-05-18,2021-09-15,Cancelled,Bank Transfer,0,USD,399.96
S004863,C07866,P001,2022-01-11,2023-01-06,Cancelled,PayPal,5,EUR,170.89
S004864,C08124,P003,2022-12-19,,Active,Credit Card,0,USD,499.9
S004865,C05953,P004,2023-10-06,,Active,Bank Transfer,15,INR,84.99
S004866,C09761,P001,2023-08-16,2024-04-12,Cancelled,Credit Card,0,INR,119.92
S004867,C00289,P004,2022-03-15,2022-12-10,Cancelled,PayPal,10,USD,809.92
S004868,C10594,P003,2022-05-12,,Active,PayPal,15,INR,212.46
S004869,C10587,P002,2023-06-18,,Active,Credit Card,10,USD,323.89
S004870,C04599,P002,2021-06-29,2022-04-25,Cancelled,PayPal,20,INR,239.92
S004871,C00510,P004,2022-03-21,2023-02-14,Cancelled,Bank Transfer,5,INR,1044.9
S004872,C09486,P004,2024-02-08,,Active,Bank Transfer,15,INR,254.97
S004873,C08705,P003,2022-09-22,,Active,Bank Transfer,20,USD,159.97
S004874,C13120,P002,2022-01-29,,Active,PayPal,10,INR,161.95
S004875,C10297,P001,2022-02-25,,Active,Bank Transfer,0,USD,59.96
S004876,C10933,P004,2022-12-24,,Active,Credit Card,20,USD,479.95
S004877,C06030,P002,2021-02-15,,Active,Bank Transfer,15,USD,127.46
S004878,C09161,P002,2022-01-07,,Active,Credit Card,10,USD,215.93
S004879,C14314,P002,2022-08-08,,Active,Credit Card,5,EUR,227.92
S004880,C09419,P001,2021-07-15,,Active,Credit Card,0,USD,29.98
S004881,C04510,P003,2021-06-04,,Active,Bank Transfer,0,USD,149.97
S004882,C07073,P004,2022-08-10,,Active,PayPal,0,USD,799.92
S004883,C10089,P003,2022-03-15,,Active,Credit Card,20,USD,159.97
S004884,C14790,P001,2023-12-20,,Active,PayPal,20,INR,59.96
S004885,C00441,P002,2023-05-01,,Active,Bank Transfer,0,USD,89.97
S004886,C14608,P004,2021-03-22,,Active,Bank Transfer,10,USD,1079.89
S004887,C04590,P001,2021-01-08,,Active,Credit Card,0,INR,14.99
S004888,C07291,P002,2024-01-01,,Active,PayPal,0,USD,29.99
S004889,C07058,P001,2024-02-02,,Active,PayPal,20,EUR,11.99
S004890,C13370,P001,2022-12-21,2023-09-17,Cancelled,Bank Transfer,0,USD,134.91
S004891,C05593,P001,2023-06-06,,Active,PayPal,20,INR,131.91
S004892,C05707,P001,2022-03-15,2022-04-14,Cancelled,PayPal,0,USD,14.99
S004893,C01238,P001,2022-03-20,,Active,Bank Transfer,10,USD,67.46
S004894,C07584,P003,2023-09-15,2024-04-12,Cancelled,Bank Transfer,0,USD,349.93
S004895,C01655,P003,2023-03-07,,Active,Credit Card,0,INR,549.89
S004896,C03059,P002,2023-07-02,,Active,PayPal,0,USD,209.93
S004897,C01519,P002,2022-06-17,,Active,PayPal,20,INR,119.96
S004898,C11835,P004,2022-11-28,,Active,PayPal,10,USD,1079.89
S004899,C06100,P004,2023-01-09,,Active,Credit Card,5,USD,94.99
S004900,C04477,P003,2022-10-04,,Active,Credit Card,0,USD,199.96
S004901,C09227,P002,2021-11-10,2022-10-06,Cancelled,Bank Transfer,0,INR,329.89
S004902,C02242,P001,2022-11-18,,Active,PayPal,5,EUR,85.44
S004903,C11457,P004,2022-04-28,2023-01-23,Cancelled,PayPal,0,USD,899.91
S004904,C08838,P004,2024-04-10,,Active,PayPal,5,EUR,284.97
S004905,C10610,P003,2023-07-31,,Active,PayPal,5,USD,284.94
S004906,C03475,P004,2022-02-01,2022-12-28,Cancelled,Credit Card,0,USD,1099.89
S004907,C00425,P001,2021-02-10,,Active,Bank Transfer,0,INR,149.9
S004908,C11658,P001,2021-07-16,2022-01-12,Cancelled,Bank Transfer,20,INR,71.95
S004909,C12575,P004,2022-03-14,,Active,Bank Transfer,0,USD,1099.89
S004910,C13024,P003,2023-09-02,,Active,PayPal,0,USD,299.94
S004911,C12627,P002,2022-09-03,,Active,Credit Card,0,EUR,269.91
S004912,C10533,P002,2023-11-04,,Active,Bank Transfer,5,USD,113.96
S004913,C01708,P002,2023-04-11,,Active,PayPal,5,USD,313.4
S004914,C14290,P001,2021-01-20,,Active,Credit Card,20,EUR,131.91
S004915,C08891,P003,2022-08-18,2023-06-14,Cancelled,Credit Card,0,USD,499.9
S004916,C01962,P003,2021-06-02,,Active,Credit Card,10,INR,449.91
S004917,C06008,P001,2021-05-17,,Active,PayPal,0,USD,104.93
S004918,C02308,P004,2021-04-15,2021-11-11,Cancelled,Bank Transfer,10,EUR,629.94
S004919,C03191,P004,2021-03-01,,Active,PayPal,10,INR,629.94
S004920,C00148,P001,2022-12-23,,Active,PayPal,5,USD,142.4
S004921,C01376,P004,2021-05-25,,Active,PayPal,0,INR,99.99
S004922,C01382,P002,2022-12-14,,Active,PayPal,5,INR,227.92
S004923,C07164,P004,2021-04-16,2021-10-13,Cancelled,Credit Card,10,EUR,539.95
S004924,C10967,P003,2023-05-31,2024-04-25,Cancelled,PayPal,0,USD,549.89
S004925,C04663,P002,2023-10-23,,Active,Credit Card,10,USD,323.89
S004926,C07290,P004,2021-03-05,2021-05-04,Cancelled,PayPal,15,USD,169.98
S004927,C11966,P004,2022-12-12,,Active,Credit Card,0,USD,499.95
S004928,C03754,P002,2024-01-28,,Active,PayPal,0,USD,269.91
S004929,C02572,P002,2022-05-25,,Active,Bank Transfer,5,INR,56.98
S004930,C08500,P002,2023-10-28,2024-01-26,Cancelled,Credit Card,15,USD,76.47
S004931,C00302,P003,2021-09-18,2021-11-17,Cancelled,PayPal,10,EUR,89.98
S004932,C00571,P002,2022-12-16,,Active,PayPal,0,USD,359.88
S004933,C14708,P002,2021-07-16,,Active,Bank Transfer,20,USD,215.93
S004934,C08474,P004,2021-12-30,2022-10-26,Cancelled,Bank Transfer,10,USD,899.91
S004935,C07178,P004,2023-01-10,2023-06-09,Cancelled,PayPal,10,USD,449.96
S004936,C08078,P002,2023-11-15,,Active,Credit Card,0,USD,359.88
S004937,C05315,P002,2023-03-18,,Active,PayPal,10,USD,134.95
S004938,C00866,P003,2021-01-27,,Active,Bank Transfer,5,USD,522.4
S004939,C13614,P001,2021-05-18,2021-09-15,Cancelled,Credit Card,5,USD,56.96
S004940,C13759,P002,2022-04-18,,Active,Credit Card,0,INR,269.91
S004941,C00043,P003,2023-02-19,,Active,Credit Card,5,USD,569.89
S004942,C02364,P002,2023-07-12,,Active,Credit Card,0,INR,329.89
S004943,C08018,P002,2023-06-13,,Active,PayPal,5,INR,142.45
S004944,C14326,P002,2023-02-15,,Active,PayPal,20,USD,119.96
S004945,C01025,P001,2021-09-27,,Active,PayPal,10,EUR,13.49
S004946,C14815,P002,2024-02-07,,Active,Bank Transfer,0,USD,119.96
S004947,C02333,P002,2022-04-16,,Active,Bank Transfer,0,EUR,299.9
S004948,C04704,P001,2023-09-26,,Active,Bank Transfer,0,USD,149.9
S004949,C02621,P002,2021-01-21,2021-08-19,Cancelled,Bank Transfer,20,EUR,167.94
S004950,C09731,P002,2024-03-26,,Active,Bank Transfer,0,USD,29.99
S004951,C01323,P004,2022-03-28,,Active,PayPal,10,USD,359.96
S004952,C06522,P002,2023-10-14,2024-07-10,Cancelled,Credit Card,10,INR,242.92
S004953,C11577,P004,2021-05-06,2021-11-02,Cancelled,Bank Transfer,5,USD,569.94
S004954,C02272,P001,2023-08-13,,Active,Bank Transfer,0,USD,59.96
S004955,C14684,P002,2024-01-30,,Active,Credit Card,0,USD,239.92
S004956,C09501,P001,2022-06-24,,Active,PayPal,15,INR,140.16
S004957,C10857,P002,2021-09-30,2021-10-30,Cancelled,Credit Card,20,USD,23.99
S004958,C03499,P001,2023-03-27,,Active,PayPal,5,INR,28.48
S004959,C14014,P002,2022-06-16,2023-02-11,Cancelled,PayPal,0,USD,239.92
